,day_5,midweek,day_0,xmas,spring_break,tot_snow,month_4,tot_snow_cu,day_4_open_lifts_sq,month_4_sat,month_4_open_lifts,month_2_midweek,month_2_fri,thanksgiv_fri,before_xmas,month_12_open_lifts_cu,ln_week_snow_tot_sat,pres_day_sun_open_lifts_cu,thanksgiv_midweek,week_snow_tot,ln_week_snow_tot_fri,pres_day_sat_open_lifts,month_4_midweek,month_4_mon,new_24_midweek_sqrt,new_24_sqrt,ln_week_snow_tot_spring_break,xmas_sat_open_lifts_cu,2day_snow_tot_spring_break_sqrt,before_xmas_fri_open_lifts_sq
2013-12-09,0.0,0,1.0,0,0,47.0,0.0,103823.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859.0,0.0,0.0,0,14.0,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2013-12-10,0.0,1,0.0,0,0,48.0,0.0,110592.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-12-11,0.0,1,0.0,0,0,48.0,0.0,110592.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5832.0,0.0,0.0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-12,0.0,1,0.0,0,0,48.0,0.0,110592.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5832.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-13,0.0,0,0.0,0,0,48.0,0.0,110592.0,400.0,0.0,0.0,0.0,0.0,0.0,0,8000.0,0.0,0.0,0,7.0,1.94591014906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-14,1.0,0,0.0,0,0,52.0,0.0,140608.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8000.0,1.94591014906,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2013-12-15,0.0,0,0.0,0,0,54.0,0.0,157464.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8000.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2013-12-16,0.0,0,1.0,0,0,54.0,0.0,157464.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-17,0.0,1,0.0,0,0,54.0,0.0,157464.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-18,0.0,1,0.0,0,0,54.0,0.0,157464.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6859.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-19,0.0,1,0.0,0,0,54.0,0.0,157464.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6859.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-20,0.0,0,0.0,0,0,55.0,0.0,166375.0,361.0,0.0,0.0,0.0,0.0,0.0,1,6859.0,0.0,0.0,0,6.0,1.79175946923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,361.0
2013-12-21,1.0,0,0.0,0,0,63.0,0.0,250047.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12167.0,1.94591014906,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,2.82842712475,0.0,0.0,0.0,0.0
2013-12-22,0.0,0,0.0,0,0,69.0,0.0,328509.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10648.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,2.44948974278,0.0,0.0,0.0,0.0
2013-12-23,0.0,0,1.0,0,0,73.0,0.0,389017.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10648.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2013-12-24,0.0,1,0.0,1,0,74.0,0.0,405224.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10648.0,0.0,0.0,0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-12-25,0.0,1,0.0,1,0,78.0,0.0,474552.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10648.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2013-12-26,0.0,1,0.0,1,0,78.0,0.0,474552.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10648.0,0.0,0.0,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-27,0.0,0,0.0,1,0,78.0,0.0,474552.0,484.0,0.0,0.0,0.0,0.0,0.0,0,10648.0,0.0,0.0,0,24.0,3.17805383035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-28,1.0,0,0.0,1,0,78.0,0.0,474552.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12167.0,3.13549421593,0.0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12167.0,0.0,0.0
2013-12-29,0.0,0,0.0,1,0,86.0,0.0,636056.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12167.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,2.82842712475,0.0,0.0,0.0,0.0
2013-12-30,0.0,0,1.0,1,0,88.0,0.0,681472.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12167.0,0.0,0.0,0,17.0,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2013-12-31,0.0,1,0.0,1,0,89.0,0.0,704969.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12167.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2014-01-01,0.0,1,0.0,0,0,97.0,0.0,912673.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,2.82842712475,2.82842712475,0.0,0.0,0.0,0.0
2014-01-02,0.0,1,0.0,0,0,99.0,0.0,970299.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19.0,0.0,0.0,0.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2014-01-03,0.0,0,0.0,0,0,99.0,0.0,970299.0,529.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,21.0,3.04452243772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-04,1.0,0,0.0,0,0,103.5,0.0,1108717.875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.04452243772,0.0,0,21.0,0.0,0.0,0.0,0.0,0.0,1.87082869339,0.0,0.0,0.0,0.0
2014-01-05,0.0,0,0.0,0,0,110.0,0.0,1331000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,24.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2014-01-06,0.0,0,1.0,0,0,111.0,0.0,1367631.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-01-07,0.0,1,0.0,0,0,111.0,0.0,1367631.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08,0.0,1,0.0,0,0,114.0,0.0,1481544.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18.5,0.0,0.0,0.0,0.0,1.73205080757,1.73205080757,0.0,0.0,0.0,0.0
2014-01-09,0.0,1,0.0,0,0,117.0,0.0,1601613.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13.5,0.0,0.0,0.0,0.0,1.73205080757,1.73205080757,0.0,0.0,0.0,0.0
2014-01-10,0.0,0,0.0,0,0,122.0,0.0,1815848.0,400.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.5,2.67414864943,0.0,0.0,0.0,0.0,2.2360679775,0.0,0.0,0.0,0.0
2014-01-11,1.0,0,0.0,0,0,129.0,0.0,2146689.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.97041446557,0.0,0,19.5,0.0,0.0,0.0,0.0,0.0,2.64575131106,0.0,0.0,0.0,0.0
2014-01-12,0.0,0,0.0,0,0,129.0,0.0,2146689.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-13,0.0,0,1.0,0,0,138.0,0.0,2628072.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2014-01-14,0.0,1,0.0,0,0,142.0,0.0,2863288.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,27.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2014-01-15,0.0,1,0.0,0,0,143.0,0.0,2924207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2014-01-16,0.0,1,0.0,0,0,143.0,0.0,2924207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-17,0.0,0,0.0,0,0,143.0,0.0,2924207.0,400.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,26.0,3.25809653802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-18,1.0,0,0.0,0,0,143.0,0.0,2924207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.04452243772,0.0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-19,0.0,0,0.0,0,0,143.0,0.0,2924207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-20,0.0,0,1.0,0,0,143.0,0.0,2924207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-21,0.0,1,0.0,0,0,143.0,0.0,2924207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-22,0.0,1,0.0,0,0,143.0,0.0,2924207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-23,0.0,1,0.0,0,0,143.0,0.0,2924207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-24,0.0,0,0.0,0,0,143.0,0.0,2924207.0,361.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-25,1.0,0,0.0,0,0,143.0,0.0,2924207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-26,0.0,0,0.0,0,0,143.0,0.0,2924207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-27,0.0,0,1.0,0,0,144.0,0.0,2985984.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-01-28,0.0,1,0.0,0,0,155.0,0.0,3723875.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,3.31662479036,3.31662479036,0.0,0.0,0.0,0.0
2014-01-29,0.0,1,0.0,0,0,155.0,0.0,3723875.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-30,0.0,1,0.0,0,0,166.0,0.0,4574296.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,3.31662479036,3.31662479036,0.0,0.0,0.0,0.0
2014-01-31,0.0,0,0.0,0,0,185.0,0.0,6331625.0,420.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,23.0,3.13549421593,0.0,0.0,0.0,0.0,3.60555127546,0.0,0.0,0.0,0.0
2014-02-01,1.0,0,0.0,0,0,196.0,0.0,7529536.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.58351893846,0.0,0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2014-02-02,0.0,0,0.0,0,0,198.0,0.0,7762392.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,40.0,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2014-02-03,0.0,0,1.0,0,0,198.0,0.0,7762392.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-04,0.0,1,0.0,0,0,200.0,0.0,8000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,41.0,0.0,0.0,0.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2014-02-05,0.0,1,0.0,0,0,202.0,0.0,8242408.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,32.0,0.0,0.0,0.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2014-02-06,0.0,1,0.0,0,0,205.0,0.0,8615125.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,34.0,0.0,0.0,0.0,0.0,1.73205080757,1.73205080757,0.0,0.0,0.0,0.0
2014-02-07,0.0,0,0.0,0,0,209.0,0.0,9129329.0,400.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,26.0,3.25809653802,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2014-02-08,1.0,0,0.0,0,0,213.0,0.0,9663597.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.83321334406,0.0,0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2014-02-09,0.0,0,0.0,0,0,219.0,0.0,10503459.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17.0,0.0,0.0,0.0,0.0,0.0,2.44948974278,0.0,0.0,0.0,0.0
2014-02-10,0.0,0,1.0,0,0,227.0,0.0,11697083.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,21.0,0.0,0.0,0.0,0.0,0.0,2.82842712475,0.0,0.0,0.0,0.0
2014-02-11,0.0,1,0.0,0,0,230.0,0.0,12167000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,29.0,0.0,0.0,0.0,0.0,1.73205080757,1.73205080757,0.0,0.0,0.0,0.0
2014-02-12,0.0,1,0.0,0,0,230.0,0.0,12167000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-13,0.0,1,0.0,0,0,236.0,0.0,13144256.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,28.0,0.0,0.0,0.0,0.0,2.44948974278,2.44948974278,0.0,0.0,0.0,0.0
2014-02-14,0.0,0,0.0,0,0,243.0,0.0,14348907.0,361.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,31.0,3.43398720449,0.0,0.0,0.0,0.0,2.64575131106,0.0,0.0,0.0,0.0
2014-02-15,1.0,0,0.0,0,0,244.0,0.0,14526784.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.52636052462,0.0,0,34.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-02-16,0.0,0,0.0,0,0,244.0,0.0,14526784.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13824.0,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-17,0.0,0,1.0,0,0,246.0,0.0,14886936.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2014-02-18,0.0,1,0.0,0,0,246.0,0.0,14886936.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-19,0.0,1,0.0,0,0,246.0,0.0,14886936.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-20,0.0,1,0.0,0,0,252.0,0.0,16003008.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,16.0,0.0,0.0,0.0,0.0,2.44948974278,2.44948974278,0.0,0.0,0.0,0.0
2014-02-21,0.0,0,0.0,0,0,252.0,0.0,16003008.0,400.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,16.0,2.77258872224,0.0,0.0,0.0,0.0,1.48323969742,0.0,0.0,0.0,0.0
2014-02-22,1.0,0,0.0,0,0,253.0,0.0,16194277.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4159137783,0.0,0,11.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-02-23,0.0,0,0.0,0,0,260.0,0.0,17576000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.2,0.0,0.0,0.0,0.0,0.0,2.64575131106,0.0,0.0,0.0,0.0
2014-02-24,0.0,0,1.0,0,0,260.0,0.0,17576000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-25,0.0,1,0.0,0,0,260.0,0.0,17576000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-26,0.0,1,0.0,0,0,262.0,0.0,17984728.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,16.2,0.0,0.0,0.0,0.0,1.22474487139,1.22474487139,0.0,0.0,0.0,0.0
2014-02-27,0.0,1,0.0,0,0,263.0,0.0,18191447.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-28,0.0,0,0.0,0,0,270.0,0.0,19683000.0,361.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,11.7,2.4595888418,0.0,0.0,0.0,0.0,2.64575131106,0.0,0.0,0.0,0.0
2014-03-01,1.0,0,0.0,0,0,272.0,0.0,20123648.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.80336038091,0.0,0,16.5,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2014-03-02,0.0,0,0.0,0,0,279.0,0.0,21717639.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17.5,0.0,0.0,0.0,0.0,0.0,2.64575131106,0.0,0.0,0.0,0.0
2014-03-03,0.0,0,1.0,0,0,280.0,0.0,21952000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-04,0.0,1,0.0,0,0,281.0,0.0,22188041.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2014-03-05,0.0,1,0.0,0,0,286.0,0.0,23393656.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19.5,0.0,0.0,0.0,0.0,2.2360679775,2.2360679775,0.0,0.0,0.0,0.0
2014-03-06,0.0,1,0.0,0,0,286.0,0.0,23393656.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-07,0.0,0,0.0,0,0,287.0,0.0,23639903.0,361.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,23.0,3.13549421593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-08,1.0,0,0.0,0,0,299.0,0.0,26730899.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.83321334406,0.0,0,17.0,0.0,0.0,0.0,0.0,0.0,3.46410161514,0.0,0.0,0.0,0.0
2014-03-09,0.0,0,0.0,0,0,299.0,0.0,26730899.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10,0.0,0,1.0,0,0,299.0,0.0,26730899.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11,0.0,1,0.0,0,0,301.0,0.0,27270901.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19.0,0.0,0.0,0.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2014-03-12,0.0,1,0.0,0,0,303.0,0.0,27818127.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0.0,1.22474487139,1.22474487139,0.0,0.0,0.0,0.0
2014-03-13,0.0,1,0.0,0,0,304.0,0.0,28094464.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14,0.0,0,0.0,0,0,304.0,0.0,28094464.0,441.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.5,2.80336038091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15,1.0,0,0.0,0,0,304.0,0.0,28094464.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.74084002393,0.0,0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-16,0.0,0,0.0,0,0,305.0,0.0,28372625.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-17,0.0,0,1.0,0,0,305.0,0.0,28372625.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-18,0.0,1,0.0,0,0,309.0,0.0,29503629.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2014-03-19,0.0,1,0.0,0,0,311.0,0.0,30080231.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.5,0.0,0.0,0.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2014-03-20,0.0,1,0.0,0,0,311.0,0.0,30080231.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-21,0.0,0,0.0,0,0,311.0,0.0,30080231.0,400.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,1.94591014906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22,1.0,0,0.0,0,0,311.0,0.0,30080231.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.94591014906,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-23,0.0,0,0.0,0,0,316.0,0.0,31554496.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,2.2360679775,0.0,0.0,0.0,0.0
2014-03-24,0.0,0,1.0,0,0,316.0,0.0,31554496.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,1.30384048104,0.0,0.0,0.0,0.0
2014-03-25,0.0,1,0.0,0,0,316.0,0.0,31554496.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-26,0.0,1,0.0,0,0,316.0,0.0,31554496.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-27,0.0,1,0.0,0,0,320.0,0.0,32768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.7,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2014-03-28,0.0,0,0.0,0,0,325.0,0.0,34328125.0,576.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.7,2.37024374147,0.0,0.0,0.0,0.0,2.2360679775,0.0,0.0,0.0,0.0
2014-03-29,1.0,0,0.0,0,0,326.0,0.0,34645976.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.75366071235,0.0,0,15.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-30,0.0,0,0.0,0,0,326.0,0.0,34645976.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
